Press Association ID Number,Constituency Name,Region,CODE,Electorate 15,Votes_15,Conservative_15,Green_15,Labour_15,Lib Dems_15,Other_15,Plaid_15,SNP_15,UKIP_15,Winner 15,Second Place 15,Third Place 15,Fourth Place 15,Turnout 15,Conservative Vote Share 15,Green Vote Share 15,Labour Vote Share 15,Lib Dems Vote Share 15,Other Vote Share 15,Plaid Vote Share 15,SNP Vote Share 15,UKIP Vote Share 15,Conservative Vote Share Change 15,Green Vote Share Change 15,Labour Vote Share Change 15,Lib Dems Vote Share Change 15,Other Vote Share Change 15,Plaid Vote Share Change 15,SNP Vote Share Change 15,UKIP Vote Share Change 15
492,St Helens North,North West,E14000962,75262,46256,9087,1762,26378,2046,0,,,6983,Labour,Conservative,UKIP,Lib Dems,61.5,19.6,3.8,57.0,4.4,0.0,0.0,0.0,15.1,-2.7,+3.8,+5.3,-15.8,-1.1,0.0,0.0,+10.4
493,St Helens South & Whiston,North West,E14000963,77720,48397,7707,2237,28950,2737,0,,,6766,Labour,Conservative,UKIP,Lib Dems,62.3,15.9,4.6,59.8,5.7,0.0,0.0,0.0,14.0,-1.9,+4.6,+6.9,-16.6,-4.4,0.0,0.0,+11.3
494,St Ives,South West,E14000964,65570,48312,18491,3051,4510,16022,518,,,5720,Conservative,Lib Dems,UKIP,Labour,73.7,38.3,6.3,9.3,33.2,1.1,0.0,0.0,11.8,-0.7,+3.5,+1.2,-9.6,-0.6,0.0,0.0,+6.3
495,Salford & Eccles,North West,E14000911,74291,43261,8823,2251,21364,1614,1403,,,7806,Labour,Conservative,UKIP,Green,58.2,20.4,5.2,49.4,3.7,3.2,0.0,0.0,18.0,-0.1,+5.2,+9.3,-22.6,-7.3,0.0,0.0,+15.4
496,Salisbury,South West,E14000912,69582,50705,28192,2762,7771,5099,729,,,6152,Conservative,Labour,UKIP,Lib Dems,72.9,55.6,5.4,15.3,10.1,1.4,0.0,0.0,12.1,+6.4,+4.4,+7.7,-26.9,-0.9,0.0,0.0,+9.3
497,Scarborough & Whitby,Yorkshire and The Humber,E14000913,73511,47739,20613,2185,14413,2159,207,,,8162,Conservative,Labour,UKIP,Green,64.9,43.2,4.6,30.2,4.5,0.4,0.0,0.0,17.1,+0.3,+3.1,+3.9,-18.0,-3.4,0.0,0.0,+14.1
498,Scunthorpe,Yorkshire and The Humber,E14000914,64025,36941,12259,887,15393,770,1303,,,6329,Labour,Conservative,UKIP,Other,57.7,33.2,2.4,41.7,2.1,3.5,0.0,0.0,17.1,+0.5,+1.3,+2.1,-16.2,-0.4,0.0,0.0,+12.6
499,Sedgefield,North East,E14000915,62844,38716,11432,1213,18275,1370,0,,,6426,Labour,Conservative,UKIP,Lib Dems,61.6,29.5,3.1,47.2,3.5,0.0,0.0,0.0,16.6,+6.0,+3.1,+2.1,-16.4,-7.8,0.0,0.0,+12.9
500,Sefton Central,North West,E14000916,67744,49021,14513,1184,26359,2086,0,,,4879,Labour,Conservative,UKIP,Lib Dems,72.4,29.6,2.4,53.8,4.3,0.0,0.0,0.0,10.0,-4.3,+2.4,+11.9,-15.7,0.0,0.0,0.0,+5.7
501,Selby & Ainsty,Yorkshire and The Humber,E14000917,76082,52804,27725,1465,14168,1920,137,,,7389,Conservative,Labour,UKIP,Lib Dems,69.4,52.5,2.8,26.8,3.6,0.3,0.0,0.0,14.0,+3.1,+2.8,+1.1,-14.1,-3.7,0.0,0.0,+10.8
502,Sevenoaks,South East,E14000918,71958,50124,28531,2238,6448,3937,0,,,8970,Conservative,UKIP,Labour,Lib Dems,69.7,56.9,4.5,12.9,7.9,0.0,0.0,0.0,17.9,+0.1,+4.5,-0.4,-13.5,-5.0,0.0,0.0,+14.3
503,Sheffield Brightside & Hillsborough,Yorkshire and The Humber,E14000921,70874,40053,4407,1712,22663,1802,613,,,8856,Labour,UKIP,Conservative,Lib Dems,56.5,11.0,4.3,56.6,4.5,1.5,0.0,0.0,22.1,-0.5,+4.3,+1.6,-15.5,-7.9,0.0,0.0,+18.0
504,Sheffield Central,Yorkshire and The Humber,E14000919,72321,44173,4917,6999,24308,4278,342,,,3296,Labour,Green,Conservative,Lib Dems,61.1,11.1,15.8,55.0,9.7,0.8,0.0,0.0,7.5,+1.0,+12.1,+13.7,-31.2,-1.5,0.0,0.0,+5.9
505,Sheffield Hallam,Yorkshire and The Humber,E14000922,72351,55481,7544,1772,19862,22215,513,,,3575,Lib Dems,Labour,Conservative,UKIP,76.7,13.6,3.2,35.8,40.0,0.9,0.0,0.0,6.4,-9.9,+1.4,+19.7,-13.4,-1.9,0.0,0.0,+4.1
506,Sheffield Heeley,Yorkshire and The Humber,E14000923,67950,42048,6792,2566,20269,4746,360,,,7315,Labour,UKIP,Conservative,Lib Dems,61.9,16.2,6.1,48.2,11.3,0.9,0.0,0.0,17.4,-1.2,+3.7,+5.6,-17.1,-4.7,0.0,0.0,+13.7
507,Sheffield South East,Yorkshire and The Humber,E14000920,70422,41685,7242,1117,21439,2226,533,,,9128,Labour,UKIP,Conservative,Lib Dems,59.2,17.4,2.7,51.4,5.3,1.3,0.0,0.0,21.9,-0.0,+2.7,+2.7,-18.0,-4.7,0.0,0.0,+17.3
508,Sherwood,East Midlands,E14000924,73349,50698,22833,1108,18186,1094,78,,,7399,Conservative,Labour,UKIP,Green,69.1,45.0,2.2,35.9,2.2,0.2,0.0,0.0,14.6,+5.8,+2.2,-2.9,-12.7,-3.9,0.0,0.0,+11.6
509,Shipley,Yorkshire and The Humber,E14000925,70464,50542,25269,2657,15645,1949,0,,,4479,Conservative,Labour,UKIP,Green,71.7,50.0,5.3,31.0,3.9,0.0,0.0,0.0,8.9,+1.4,+2.3,+2.5,-16.2,0.0,0.0,0.0,+8.9
510,Shrewsbury & Atcham,West Midlands,E14000926,76400,54102,24628,2247,15063,4268,83,,,7813,Conservative,Labour,UKIP,Lib Dems,70.8,45.5,4.2,27.8,7.9,0.2,0.0,0.0,14.4,+1.6,+3.1,+7.3,-21.1,-2.2,0.0,0.0,+11.4
511,Shropshire North,West Midlands,E14000849,78858,52573,27041,2575,10547,3148,0,,,9262,Conservative,Labour,UKIP,Lib Dems,66.7,51.4,4.9,20.1,6.0,0.0,0.0,0.0,17.6,-0.0,+3.3,+1.9,-15.0,-3.2,0.0,0.0,+12.9
512,Sittingbourne & Sheppey,South East,E14000927,76018,49378,24425,1185,9673,1563,275,,,12257,Conservative,UKIP,Labour,Lib Dems,65.0,49.5,2.4,19.6,3.2,0.6,0.0,0.0,24.8,-0.6,+2.4,-5.0,-13.2,-3.1,0.0,0.0,+19.4
513,Skipton & Ripon,Yorkshire and The Humber,E14000928,76645,54559,30248,3116,9487,4057,0,,,7651,Conservative,Labour,UKIP,Lib Dems,71.2,55.4,5.7,17.4,7.4,0.0,0.0,0.0,14.0,+4.9,+5.7,+7.3,-25.0,-3.5,0.0,0.0,+10.5
514,Sleaford & North Hykeham,East Midlands,E14000929,87972,61944,34805,,10690,3500,3233,,,9716,Conservative,Labour,UKIP,Lib Dems,70.4,56.2,0.0,17.3,5.7,5.2,0.0,0.0,15.7,+4.6,0.0,+0.4,-12.5,-4.5,0.0,0.0,+12.1
515,Slough,South East,E14000930,86366,48275,16085,1220,23421,1275,0,,,6274,Labour,Conservative,UKIP,Lib Dems,55.9,33.3,2.5,48.5,2.6,0.0,0.0,0.0,13.0,-1.0,+1.4,+2.7,-11.9,-1.0,0.0,0.0,+9.8
516,Solihull,West Midlands,E14000931,77956,54779,26956,1632,5693,14054,83,,,6361,Conservative,Lib Dems,UKIP,Labour,70.3,49.2,3.0,10.4,25.7,0.2,0.0,0.0,11.6,+6.7,+3.0,+1.5,-17.2,-3.4,0.0,0.0,+9.4
517,Somerset North,South West,E14000850,80161,58942,31540,3806,8441,7486,0,,,7669,Conservative,Labour,UKIP,Lib Dems,73.5,53.5,6.5,14.3,12.7,0.0,0.0,0.0,13.0,+4.2,+6.5,+3.2,-23.0,0.0,0.0,0.0,+9.1
518,Somerset North East,South West,E14000846,69380,51110,25439,2802,12690,4029,0,,,6150,Conservative,Labour,UKIP,Lib Dems,73.7,49.8,5.5,24.8,7.9,0.0,0.0,0.0,12.0,+8.5,+4.2,-6.8,-14.4,0.0,0.0,0.0,+8.6
519,Somerton & Frome,South West,E14000932,83281,60309,31960,5434,4419,11692,365,,,6439,Conservative,Lib Dems,UKIP,Green,72.4,53.0,9.0,7.3,19.4,0.6,0.0,0.0,10.7,+8.5,+9.0,+2.9,-28.1,+0.2,0.0,0.0,+7.5
520,South Holland & The Deepings,East Midlands,E14000939,76460,49207,29303,1580,6122,1466,0,,,10736,Conservative,UKIP,Labour,Green,64.4,59.6,3.2,12.4,3.0,0.0,0.0,0.0,21.8,+0.5,+1.8,-1.6,-12.5,-3.6,0.0,0.0,+15.4
521,South Ribble,North West,E14000943,76489,52370,24313,,18368,2312,0,,,7377,Conservative,Labour,UKIP,Lib Dems,68.5,46.4,0.0,35.1,4.4,0.0,0.0,0.0,14.1,+1.0,0.0,+0.4,-9.7,-2.0,0.0,0.0,+10.4
522,South Shields,North East,E14000944,62730,36265,6021,1614,18589,639,1427,,,7975,Labour,UKIP,Conservative,Green,57.8,16.6,4.5,51.3,1.8,3.9,0.0,0.0,22.0,-5.0,+2.4,-0.8,-12.4,-6.2,0.0,0.0,+22.0
523,Southampton Itchen,South East,E14000955,72281,44710,18656,1876,16340,1595,233,,,6010,Conservative,Labour,UKIP,Green,61.9,41.7,4.2,36.5,3.6,0.5,0.0,0.0,13.4,+5.4,+2.8,-0.2,-17.3,+0.1,0.0,0.0,+9.1
524,Southampton Test,South East,E14000956,70270,43652,14207,2568,18017,2121,1173,,,5566,Labour,Conservative,UKIP,Green,62.1,32.5,5.9,41.3,4.9,2.7,0.0,0.0,12.8,-0.5,+3.9,+2.8,-17.5,+2.4,0.0,0.0,+8.8
525,Southend West,East,E14000957,66876,44509,22175,2083,8154,4129,165,,,7803,Conservative,Labour,UKIP,Lib Dems,66.6,49.8,4.7,18.3,9.3,0.4,0.0,0.0,17.5,+3.8,+3.2,+4.9,-20.1,-5.4,0.0,0.0,+13.6
526,Southport,North West,E14000958,67326,44101,12330,1230,8468,13652,992,,,7429,Lib Dems,Conservative,Labour,UKIP,65.5,28.0,2.8,19.2,31.0,2.2,0.0,0.0,16.8,-7.9,+2.8,+9.8,-18.7,+2.2,0.0,0.0,+11.7
527,Spelthorne,South East,E14000959,71592,49079,24386,1724,9114,3163,458,,,10234,Conservative,UKIP,Labour,Lib Dems,68.6,49.7,3.5,18.6,6.4,0.9,0.0,0.0,20.9,+2.6,+3.5,+2.1,-19.4,-1.2,0.0,0.0,+12.4
528,Stafford,West Midlands,E14000965,68705,48767,23606,1390,14429,1348,1701,,,6293,Conservative,Labour,UKIP,Other,71.0,48.4,2.9,29.6,2.8,3.5,0.0,0.0,12.9,+4.5,+1.7,-3.4,-13.6,+1.3,0.0,0.0,+9.5
529,Staffordshire Moorlands,West Midlands,E14000966,63104,42587,21770,1226,11596,1759,0,,,6236,Conservative,Labour,UKIP,Lib Dems,67.5,51.1,2.9,27.2,4.1,0.0,0.0,0.0,14.6,+5.9,+2.9,-2.7,-12.6,0.0,0.0,0.0,+6.5
530,Staffordshire South,West Midlands,E14000945,72771,49598,29478,1298,9107,1448,0,,,8267,Conservative,Labour,UKIP,Lib Dems,68.2,59.4,2.6,18.4,2.9,0.0,0.0,0.0,16.7,+6.2,+2.6,-1.9,-13.8,-4.3,0.0,0.0,+11.2
531,Stalybridge & Hyde,North West,E14000967,71357,41034,11761,1850,18447,1256,0,,,7720,Labour,Conservative,UKIP,Green,57.5,28.7,4.5,45.0,3.1,0.0,0.0,0.0,18.8,-4.2,+2.8,+5.4,-14.0,-5.5,0.0,0.0,+15.5
532,Stevenage,East,E14000968,70597,47799,21291,1369,16336,1582,357,,,6864,Conservative,Labour,UKIP,Lib Dems,67.7,44.5,2.9,34.2,3.3,0.7,0.0,0.0,14.4,+3.1,+2.9,+0.8,-13.3,-3.3,0.0,0.0,+9.9
533,Stirling,Scotland,S14000057,67236,52135,12051,1606,13303,1392,0,,23783,,SNP,Labour,Conservative,Green,77.5,23.1,3.1,25.5,2.7,0.0,0.0,45.6,0.0,-0.9,+1.5,-16.2,-11.8,0.0,0.0,+28.3,-0.8
534,Stockport,North West,E14000969,63931,39649,9710,1753,19771,3034,175,,,5206,Labour,Conservative,UKIP,Lib Dems,62.0,24.5,4.4,49.9,7.7,0.4,0.0,0.0,13.1,-0.8,+2.7,+7.2,-17.3,-2.6,0.0,0.0,+10.9
535,Stockton North,North East,E14000970,66126,39571,11069,,19436,884,601,,,7581,Labour,Conservative,UKIP,Lib Dems,59.8,28.0,0.0,49.1,2.2,1.5,0.0,0.0,19.2,+2.0,0.0,+6.3,-13.8,-9.7,0.0,0.0,+15.2
536,Stockton South,North East,E14000971,75111,51797,24221,952,19175,1366,603,,,5480,Conservative,Labour,UKIP,Lib Dems,69.0,46.8,1.8,37.0,2.6,1.2,0.0,0.0,10.6,+7.8,+1.8,-1.3,-12.5,-3.6,0.0,0.0,+7.7
537,Stoke-On-Trent Central,West Midlands,E14000972,60634,31084,7008,1123,12220,1296,2396,,,7041,Labour,UKIP,Conservative,Other,51.3,22.5,3.6,39.3,4.2,7.7,0.0,0.0,22.7,+1.5,+3.6,+0.5,-17.5,-6.4,0.0,0.0,+18.3
538,Stoke-On-Trent North,West Midlands,E14000973,71438,38654,10593,1091,15429,1137,862,,,9542,Labour,Conservative,UKIP,Lib Dems,54.1,27.4,2.8,39.9,2.9,2.2,0.0,0.0,24.7,+3.6,+2.8,-4.4,-14.8,-5.7,0.0,0.0,+18.5
539,Stoke-On-Trent South,West Midlands,E14000974,68091,39107,12780,1029,15319,1309,372,,,8298,Labour,Conservative,UKIP,Lib Dems,57.4,32.7,2.6,39.2,3.3,1.0,0.0,0.0,21.2,+4.3,+2.6,+0.4,-12.5,-12.6,0.0,0.0,+17.8
540,Stone,West Midlands,E14000975,67339,47031,25733,1191,9483,2473,531,,,7620,Conservative,Labour,UKIP,Lib Dems,69.8,54.7,2.5,20.2,5.3,1.1,0.0,0.0,16.2,+4.1,+1.5,-0.5,-17.2,+1.1,0.0,0.0,+10.9
541,Stourbridge,West Midlands,E14000976,69077,46029,21195,1021,14501,1538,0,,,7774,Conservative,Labour,UKIP,Lib Dems,66.6,46.0,2.2,31.5,3.3,0.0,0.0,0.0,16.9,+3.4,+1.4,-0.2,-13.0,-3.9,0.0,0.0,+12.4
542,Strangford,Northern Ireland,N06000016,64289,33924,2167,,0,,24652,,,2237,Other,UKIP,Conservative,Labour,52.8,6.4,0.0,0.0,0.0,72.7,0.0,0.0,6.6,+6.4,-1.7,0.0,0.0,-25.6,0.0,0.0,+6.6
543,Stratford-On-Avon,West Midlands,E14000977,71304,51459,29674,2128,6677,6182,0,,,6798,Conservative,UKIP,Labour,Lib Dems,72.2,57.7,4.1,13.0,12.0,0.0,0.0,0.0,13.2,+6.1,+3.1,+3.5,-17.1,-5.1,0.0,0.0,+9.6
544,Streatham,London,E14000978,79137,49933,12540,4421,26474,4491,356,,,1602,Labour,Conservative,Lib Dems,Green,63.1,25.1,8.9,53.0,9.0,0.7,0.0,0.0,3.2,+6.8,+7.0,+10.2,-26.8,-0.5,0.0,0.0,+3.2
545,Stretford & Urmston,North West,E14000979,69026,46386,12916,2187,24601,1362,83,,,5068,Labour,Conservative,UKIP,Green,67.2,27.8,4.7,53.0,2.9,0.2,0.0,0.0,10.9,-0.8,+2.7,+4.4,-14.0,-0.2,0.0,0.0,+7.6
546,Stroud,South West,E14000980,80544,60819,27813,2779,22947,2086,346,,,4848,Conservative,Labour,UKIP,Green,75.5,45.7,4.6,37.7,3.4,0.6,0.0,0.0,8.0,+4.9,+1.9,-0.9,-12.0,+0.4,0.0,0.0,+5.7
547,Suffolk Central & Ipswich North,East,E14000624,76666,54089,30317,2664,10173,3314,162,,,7459,Conservative,Labour,UKIP,Lib Dems,70.6,56.1,4.9,18.8,6.1,0.3,0.0,0.0,13.8,+5.3,+2.2,+2.6,-18.8,-0.6,0.0,0.0,+9.4
548,Suffolk Coastal,East,E14000981,77816,55594,28855,3294,10013,4777,0,,,8655,Conservative,Labour,UKIP,Lib Dems,71.4,51.9,5.9,18.0,8.6,0.0,0.0,0.0,15.6,+5.5,+3.9,+2.0,-21.2,0.0,0.0,0.0,+9.8
549,Suffolk South,East,E14000946,73836,51907,27546,2253,10001,4044,166,,,7897,Conservative,Labour,UKIP,Lib Dems,70.3,53.1,4.3,19.3,7.8,0.3,0.0,0.0,15.2,+5.3,+4.3,+4.9,-23.1,+0.3,0.0,0.0,+8.1
550,Suffolk West,East,E14001034,76198,49232,25684,1779,8604,2465,0,,,10700,Conservative,UKIP,Labour,Lib Dems,64.6,52.2,3.6,17.5,5.0,0.0,0.0,0.0,21.7,+1.6,+3.6,+2.7,-18.4,-4.9,0.0,0.0,+15.3
551,Sunderland Central,North East,E14000982,72950,41762,9780,1706,20959,1105,215,,,7997,Labour,Conservative,UKIP,Green,57.2,23.4,4.1,50.2,2.6,0.5,0.0,0.0,19.1,-6.7,+4.1,+4.3,-14.3,-4.0,0.0,0.0,+16.6
552,Surrey East,South East,E14000681,79654,56103,32211,2159,6627,5189,364,,,9553,Conservative,UKIP,Labour,Lib Dems,70.4,57.4,3.8,11.8,9.2,0.6,0.0,0.0,17.0,+0.7,+3.8,+2.8,-16.6,-0.8,0.0,0.0,+10.1
553,Surrey Heath,South East,E14000983,79515,54431,32582,2400,6100,4937,634,,,7778,Conservative,UKIP,Labour,Lib Dems,68.5,59.9,4.4,11.2,9.1,1.2,0.0,0.0,14.3,+2.2,+4.4,+1.0,-16.8,+1.2,0.0,0.0,+8.0
554,Surrey South West,South East,E14000953,77548,57119,34199,3105,5415,3586,5171,,,5643,Conservative,UKIP,Labour,Other,73.7,59.9,5.4,9.5,6.3,9.1,0.0,0.0,9.9,+1.2,+4.2,+3.5,-23.9,+7.7,0.0,0.0,+7.3
555,Sussex Mid,South East,E14000817,81034,57492,32268,2453,7982,6604,1287,,,6898,Conservative,Labour,UKIP,Lib Dems,70.9,56.1,4.3,13.9,11.5,2.2,0.0,0.0,12.0,+5.4,+3.1,+7.3,-26.0,+0.7,0.0,0.0,+9.5
556,Sutton & Cheam,London,E14000984,69228,49905,20732,1051,5546,16811,424,,,5341,Conservative,Lib Dems,Labour,UKIP,72.1,41.5,2.1,11.1,33.7,0.8,0.0,0.0,10.7,-0.8,+1.6,+4.2,-12.0,-1.7,0.0,0.0,+8.7
557,Sutton Coldfield,West Midlands,E14000985,74956,50854,27782,1426,11365,2627,165,,,7489,Conservative,Labour,UKIP,Lib Dems,67.8,54.6,2.8,22.3,5.2,0.3,0.0,0.0,14.7,+0.7,+1.7,+2.0,-12.9,-3.1,0.0,0.0,+11.6
558,Swansea East,Wales,W07000048,58011,33618,5142,,17807,1392,0,3498,,5779,Labour,UKIP,Conservative,Plaid,58.0,15.3,0.0,53.0,4.1,0.0,10.4,0.0,17.2,+0.5,-1.0,+1.5,-14.2,-5.2,+3.7,0.0,+14.6
559,Swansea West,Wales,W07000047,58776,35156,7931,1784,14967,3178,286,2266,,4744,Labour,Conservative,UKIP,Lib Dems,59.8,22.6,5.1,42.6,9.0,0.8,6.4,0.0,13.5,+1.7,+3.9,+7.9,-24.2,-3.3,+2.4,0.0,+11.5
560,Swindon North,South West,E14000851,80983,52242,26295,1723,14509,1704,0,,,8011,Conservative,Labour,UKIP,Green,64.5,50.3,3.3,27.8,3.3,0.0,0.0,0.0,15.3,+5.8,+2.3,-2.7,-14.0,-3.1,0.0,0.0,+11.7
561,Swindon South,South West,E14000947,73926,49263,22777,1757,16992,1817,0,,,5920,Conservative,Labour,UKIP,Lib Dems,66.6,46.2,3.6,34.5,3.7,0.0,0.0,0.0,12.0,+4.5,+2.3,+0.2,-13.9,-0.7,0.0,0.0,+7.7
562,Tamworth,West Midlands,E14000986,71913,47174,23606,1110,12304,1427,0,,,8727,Conservative,Labour,UKIP,Lib Dems,65.6,50.0,2.4,26.1,3.0,0.0,0.0,0.0,18.5,+4.3,+2.4,-6.6,-13.2,-0.5,0.0,0.0,+13.6
563,Tatton,North West,E14000987,65004,45298,26552,1714,8311,3850,0,,,4871,Conservative,Labour,UKIP,Lib Dems,69.7,58.6,3.8,18.3,8.5,0.0,0.0,0.0,10.8,+4.0,+3.8,+1.1,-14.1,-5.6,0.0,0.0,+10.8
564,Taunton Deane,South West,E14000988,83221,57887,27849,2630,5347,12358,2782,,,6921,Conservative,Lib Dems,UKIP,Labour,69.6,48.1,4.5,9.2,21.3,4.8,0.0,0.0,12.0,+5.9,+4.5,+4.1,-27.7,+4.8,0.0,0.0,+8.3
565,Telford,West Midlands,E14000989,66166,40645,16094,930,15364,927,0,,,7330,Conservative,Labour,UKIP,Green,61.4,39.6,2.3,37.8,2.3,0.0,0.0,0.0,18.0,+3.3,+2.3,-0.9,-13.2,-3.7,0.0,0.0,+12.2
566,Tewkesbury,South West,E14000990,78910,55344,30176,2207,8204,7629,0,,,7128,Conservative,Labour,Lib Dems,UKIP,70.1,54.5,4.0,14.8,13.8,0.0,0.0,0.0,12.9,+7.3,+3.0,+3.2,-21.7,-0.6,0.0,0.0,+8.7
567,Thanet North,South East,E14000852,71478,47053,23045,1719,8411,1645,136,,,12097,Conservative,UKIP,Labour,Green,65.8,49.0,3.7,17.9,3.5,0.3,0.0,0.0,25.7,-3.7,+3.7,-3.6,-15.9,+0.3,0.0,0.0,+19.2
568,Thanet South,South East,E14000948,70970,49401,18838,1076,11740,932,759,,,16026,Conservative,UKIP,Labour,Green,69.6,38.1,2.2,23.8,1.9,1.5,0.0,0.0,32.4,-9.9,+2.2,-7.6,-13.2,+1.5,0.0,0.0,+26.9
569,Thirsk & Malton,Yorkshire and The Humber,E14000993,77451,52365,27545,2404,8089,4703,1819,,,7805,Conservative,Labour,UKIP,Lib Dems,67.6,52.6,4.6,15.4,9.0,3.5,0.0,0.0,14.9,-0.3,+4.6,+1.9,-14.3,-0.2,0.0,0.0,+8.3
570,Thornbury & Yate,South West,E14000994,66066,48570,19924,1316,3775,18429,0,,,5126,Conservative,Lib Dems,UKIP,Labour,73.5,41.0,2.7,7.8,37.9,0.0,0.0,0.0,10.6,+3.9,+2.7,+0.8,-14.0,-0.4,0.0,0.0,+7.0
571,Thurrock,East,E14000995,77559,49564,16692,,16156,644,354,,,15718,Conservative,Labour,UKIP,Lib Dems,63.9,33.7,0.0,32.6,1.3,0.7,0.0,0.0,31.7,-3.1,0.0,-4.0,-9.4,-7.8,0.0,0.0,+24.3
572,Tiverton & Honiton,South West,E14000996,76270,53763,29030,3415,6835,5626,0,,,8857,Conservative,UKIP,Labour,Lib Dems,70.5,54.0,6.4,12.7,10.5,0.0,0.0,0.0,16.5,+3.7,+4.9,+3.8,-22.9,0.0,0.0,0.0,+10.5
573,Tonbridge & Malling,South East,E14000997,74877,53670,31887,2366,7604,3660,0,,,8153,Conservative,UKIP,Labour,Lib Dems,71.7,59.4,4.4,14.2,6.8,0.0,0.0,0.0,15.2,+1.5,+2.9,+1.5,-15.7,-1.7,0.0,0.0,+11.5
574,Tooting,London,E14000998,76782,53529,22421,2201,25263,2107,0,,,1537,Labour,Conservative,Green,Lib Dems,69.7,41.9,4.1,47.2,3.9,0.0,0.0,0.0,2.9,+3.4,+2.9,+3.7,-10.9,-0.7,0.0,0.0,+1.6
575,Torbay,South West,E14000999,76350,48079,19551,1557,4166,16265,0,,,6540,Conservative,Lib Dems,UKIP,Labour,63.0,40.7,3.2,8.7,33.8,0.0,0.0,0.0,13.6,+2.0,+2.3,+2.1,-13.2,-1.4,0.0,0.0,+8.3
576,Torfaen,Wales,W07000053,61896,37937,8769,746,16938,1271,841,2169,,7203,Labour,Conservative,UKIP,Plaid,61.3,23.1,2.0,44.6,3.4,2.2,5.7,0.0,19.0,+3.1,+0.8,-0.1,-13.3,-7.6,+0.4,0.0,+16.7
577,Totnes,South West,E14001001,68630,47097,24941,4845,5988,4667,0,,,6656,Conservative,UKIP,Labour,Green,68.6,53.0,10.3,12.7,9.9,0.0,0.0,0.0,14.1,+7.1,+7.8,+5.3,-25.7,-2.7,0.0,0.0,+8.1
578,Tottenham,London,E14001002,70803,42558,5090,3931,28654,1756,1615,,,1512,Labour,Conservative,Green,Lib Dems,60.1,12.0,9.2,67.3,4.1,3.8,0.0,0.0,3.6,-2.9,+6.8,+8.0,-13.6,-0.8,0.0,0.0,+2.4
579,Truro & Falmouth,South West,E14001003,73601,51544,22681,4483,7814,8681,1918,,,5967,Conservative,Lib Dems,Labour,UKIP,70.0,44.0,8.7,15.2,16.8,3.7,0.0,0.0,11.6,+2.3,+6.9,+5.5,-24.0,+1.6,0.0,0.0,+7.7
580,Tunbridge Wells,South East,E14001004,73429,51428,30181,2659,7307,4342,458,,,6481,Conservative,Labour,UKIP,Lib Dems,70.0,58.7,5.2,14.2,8.4,0.9,0.0,0.0,12.6,+2.4,+3.4,+3.4,-16.8,-0.9,0.0,0.0,+8.5
581,Twickenham,London,E14001005,80250,62004,25580,2463,7129,23563,200,,,3069,Conservative,Lib Dems,Labour,UKIP,77.3,41.3,4.0,11.5,38.0,0.3,0.0,0.0,4.9,+7.2,+2.8,+3.8,-16.4,-1.0,0.0,0.0,+3.5
582,Tynemouth,North East,E14001006,77524,53495,17551,2017,25791,1595,0,,,6541,Labour,Conservative,UKIP,Green,69.0,32.8,3.8,48.2,3.0,0.0,0.0,0.0,12.2,-1.6,+2.7,+2.9,-11.9,-2.7,0.0,0.0,+10.5
583,Tyneside North,North East,E14000853,79300,46818,8997,1442,26191,2075,495,,,7618,Labour,Conservative,UKIP,Lib Dems,59.0,19.2,3.1,55.9,4.4,1.1,0.0,0.0,16.3,+0.9,+3.1,+5.3,-18.5,-4.2,0.0,0.0,+13.5
584,Tyrone West,Northern Ireland,N06000018,63856,38654,169,780,0,,31561,,,,Other,Green,Conservative,Labour,60.5,0.4,2.0,0.0,0.0,81.7,0.0,0.0,0.0,+0.4,+2.0,0.0,0.0,-18.3,0.0,0.0,0.0
585,Ulster Mid,Northern Ireland,N06000010,67832,40922,120,,0,,33125,,,863,Other,UKIP,Conservative,Labour,60.3,0.3,0.0,0.0,0.0,80.9,0.0,0.0,2.1,+0.3,0.0,0.0,0.0,-19.1,0.0,0.0,+2.1
586,Upper Bann,Northern Ireland,N06000017,80060,47219,201,,0,,33501,,,,Other,Conservative,Labour,#NUM!,59.0,0.4,0.0,0.0,0.0,70.9,0.0,0.0,0.0,+0.4,0.0,0.0,0.0,-29.1,0.0,0.0,0.0
587,Uxbridge & Ruislip South,London,E14001007,70631,44811,22511,1414,11816,2215,509,,,6346,Conservative,Labour,UKIP,Lib Dems,63.4,50.2,3.2,26.4,4.9,1.1,0.0,0.0,14.2,+2.0,+2.1,+3.0,-15.0,-3.5,0.0,0.0,+11.4
588,Vale Of Clwyd,Wales,W07000060,56505,35261,13760,,13523,915,0,2486,,4577,Conservative,Labour,UKIP,Plaid,62.4,39.0,0.0,38.4,2.6,0.0,7.1,0.0,13.0,+3.8,0.0,-3.9,-10.0,-2.7,+1.2,0.0,+11.5
589,Vale Of Glamorgan,Wales,W07000078,72794,51293,23607,1054,16727,1309,238,2869,,5489,Conservative,Labour,UKIP,Plaid,70.5,46.0,2.1,32.6,2.6,0.5,5.6,0.0,10.7,+4.2,+1.1,-0.3,-12.7,-0.0,+0.1,0.0,+7.6
590,Vauxhall,London,E14001008,82231,47941,13070,3658,25778,3312,635,,,1385,Labour,Conservative,Green,Lib Dems,58.3,27.3,7.6,53.8,6.9,1.3,0.0,0.0,2.9,+5.7,+6.0,+4.0,-18.2,-0.6,0.0,0.0,+2.9
